0/0	I am so sorry for all of you who have faced suffering due to the vaccines you have given to your children in ignorance. Bill Gates and his helpers will rot in hellfire FOREVER.
1/1	I am so stoked! I am 15 weeks pregnant and have had both of my Pfizer shots. I am really hoping my baby will have antibodies when born, this is wonderful!
1/1	I am so surprised there is so much anti vaccine sentiment. The adverse event is extremely rare if you comparing with medicines on the market already
1/1/1/1/1/1	I am so surprised there is so much anti vaccine sentiment. The adverse event is extremely rare if you comparing with medicines on the market already.
1/1	I am so thankful I got two doses of Moderna TX, and Moderna-19!!!
0/-1	I am sorry to tell you our vaxine was initially thought to be effective and have few side effects. Recent studies show that is not entirely true.
1/1	I am starting to be safe with this vaccine and no more symptoms of covid
0/0/0	I am still unsure if covid even exists, so why should I take the vaccine?
1/1	I am still waiting for news when the vaccine will be given to freelance speechtherapists in Austria 🇦🇹 can’t wait for my sho
1/1	I am still waiting for news when the vaccine will be given to freelance speechtherapists in Austria 🇦🇹 can’t wait for my shot!
1/1	I am studying health-related courses and I would like to have a positive attitude toward the vaccines.
0/0	I am suppose to get my Covid-19 shot this friday but something keeps telling me dont get the Covid-19 shot I have read alot of articles about the shot in which several people has had died because of the covid-19 shot so in all cases you have a 50 percent chance of living or a 50 percent chance of dieing this is coming directly from the CDC in which i called today to do some research for myself The CDC also has told me that this shot doesnt mean you are not going to get Covid-19 So I will skip my Covid-19 shot this Friday because i am not putting harmful chenicals in my body that is not going to stop the virus from attacking you
0/0	I am sure as Hell NOT doing it............. lol.
1/1	I am surprised how many people are willing to take their chances with COVID rather than take the vaccine.
1/1	I am surprised that people say they do not take vaccina
1/1	I am taking a vaccine next week
1/1	I am taking it.
0/0	I am the master of my own health, thankyou
1/1	I am thinking of the school start in the fall as a reasonable goal. A bummer really, but I am so excited! But my grandparents will get their second dose in the following days, so hopefully I can meet them in the summer! But to the point: every business should be able to demand vaccination for their customer. I have no sympathy at all for people that despite having no reason not to vaccinate choose not do it. It isn’t about personal choice, never has been. It’s like not wearing your seatbelt because you’re afraid of getting seatbelt bruises in an eventual crash.
1/1	I am thrilled to be vaccinated! May need to take a shot annually, as we do flu shots. That is fine. So thankful for medicine.
1/1	I am tired of lockdown, please take the vaccine, people
1/-1	I am tired of politicians playing science when they know nothing
1/-1	I am truly sorry that these brilliant people had to put in that much effort to make a video about something that has been PROVED TO BE GOOD FOR SURE 10000%
1/-1	I am vaccinated against anything and everything.
1/1	I am vaccinated and I am alive.
1/-1	I am vaccinated but I still follow -- and intend to keep following -- the guidelines erring on the side if overcaution. Part of it is that I am a high school custodian and my students are not eligible for the vaccine, plus I have elderly grandparents. It is my duty to protect the kids and old folks. Part of it is modeling good behavior for others. And part of it is that I don't want people to flip out on me and, like, demand proof of my vaccination status when they see me maskless.
0/0	I am vaccine hesitant and nothing they have said has changed my mind. I am still not getting the vaccine. I refuse until I see the long term effects and it seems like the flu shot that you have to get it yearly and I don’t get the flu shot because I always get the flu when I do and i already had Covid.
1/1	I am vaccine shy (allergic to a lot of things), just got my second covid shot & happy to say I’m still here! Wasn’t even abducted by aliens or another adverse reaction.
1/1	I am vaxxed. I feel fine. Same with my family friends and colleagues. I actually feel better, less stressed.
1/1	I am very glad that my parents aren’t idiots and knew to vaccinate me
1	I am very grateful for their groundbreaking research, development, and deployment of the covid-19 vaccine. Thank you.
1/1	I am very happy I hope it will increase I hope there will be a lot, you deserve it so much
1/1	I am very happy to have an opportunity to get the vaccinations and if that helps my countrymen to feel more secure about taking the shots in the future, well I'm happy to help.
0/0	I am very leery of taking the vaccine I think I’ll wait until we know for sure That is safe
1/1/1/1	I am very proud of our scientists, Doctors, lab techs and all of the folks that are working on these vaccines and Warp Speed. I am a front liner and am ready for them. We have the best scientists in the world. God bless them.
1/1	I am very proud to say that I was part of this Novavax during the vaccine trial as one of the unblinded nurses who gave the injections to the trial participants. So happy to hear about its outcome.
0/0	I am very reluctant to have this vaccine, but will just see what happens to everyone else, in a few months time?. my elderly neighbour had a bad reaction to the first one!.. he hasn't had the second one yet. I hope in a few months, years, everyone will he ok.. but for me it is a no at the moment.
1/1	I am waiting for the vaccine! Waiting for FREE
